PMID,DOI,Title,Abstract
40926369,10.1111/dom.70122,Hypoglycemia incidence and behavioural adjustments during free-living  unstructured physical activity in adults with type 1 diabetes using AID systems:  Results from the RAPPID study.,"AIMS: To assess the frequency and management of hypoglycaemia during  unstructured physical activity (PA) in adults with type 1 diabetes (T1D) using  automated insulin delivery (AID) systems in real-life settings. MATERIALS AND METHODS: RAPPID is a prospective, multicenter, observational study  conducted over 1 month in four French tertiary care centres. Adults with T1D  using one of three AID systems (MiniMed 780G, Tandem t:slim X2 with Control-IQ,  or Ypsopump with CamAPS FX) and performing ≥2 unstructured PA sessions per week  were included. Participants completed paper logbooks documenting each PA session  (type, intensity, hypoglycemia, adjustments). Continuous glucose monitoring  (CGM) and pump data were downloaded. Glycaemic control was assessed using  CGM-derived metrics within predefined peri-exercise time windows. RESULTS: Eighty-six participants (mean age 42.5 ± 14.3 years; 43% women;  diabetes duration 23.6 ± 13.1 years; mean HbA1c 52 ± 7 mmol/mol (6.9% ± 0.6%))  reported 954 PA sessions (73% aerobic; 61% moderate intensity). TBR (<70 mg/dL)  increased from 1% pre-exercise to 6% during and 5% post-exercise (early recovery  phase). Clinical hypoglycaemia occurred in 20% of sessions (one-third of  episodes were asymptomatic); 38% of participants experienced at least 1 level 2  event (<54 mg/dL). Anaerobic or high-intensity sessions were associated with  lower hypoglycaemia risk. Temporary targets were used in 73% of sessions but  initiated ≥1 h before PA in only 27%. Carbohydrate intake before and during PA  was frequent but often suboptimally timed or dosed. CONCLUSIONS: Hypoglycemia remains common during and after PA in AID users.  Suboptimal adjustment strategies and impaired symptom awareness contribute to  risk. Individualised education remains essential to enhance safety.  © 2025 The Author(s). Diabetes, Obesity and Metabolism published by John Wiley &  Sons Ltd."
40749986,10.1016/j.fjurol.2025.102947,Unveiling the intersection of diabetes and sexual health among women in France.,"BACKGROUND: Diabetes is a chronic metabolic disease that may lead over time to  sexual dysfunctions in both sexes. These consequences are less well known in  women. AIM: To evaluate the impact of diabetes on women's sexual health particularly in  those with comorbidities, provides information on the most prevalent sexual  disorders in this population and to assess the unmet needs in the medical  follow-up. PATIENTS AND METHODS: A case-control study was performed from October 2018 to  December 2019 in a sample of diabetic French women. All participants answered an  online questionnaire, including the Female Sexual Function Index (FSFI) and the  Hospital Anxiety and Depression Scale (HADS). RESULTS: Overall, 129 diabetic women and 129 matched control women aged between  17-72years were enrolled through an online study. Women with diabetes were more  likely to experience sexual dysfunction (44% vs. 11%; average FSFI 26.3 vs.  28.3; P=0.002), notably those with other comorbidities, including psychological  disorders (average FSFI 21.5 vs. 28; P<0.001), ophthalmological complications  (average FSFI 22.9 vs. 26.6; P=0.02), and recurrent genitourinary infections  (average FSFI 23.7 vs. 26.8; P=0.027). Sixty-one women with diabetes (47%) were  aware of the impact of diabetes on their sexual health. However, only 26  diabetic women (18%) had discussed their sexual problems with their  practitioner. CONCLUSIONS: Sexual dysfunction is a common occurrence among women with  diabetes, particularly in terms of lubrication, pain, and satisfaction. This  population merit a systematic screening of sexual difficulties, and the presence  of a sexual medicine specialist in the multidisciplinary diabetes team.  Copyright © 2025 Elsevier Masson SAS. All rights reserved."
,,,
40170284,10.4103/aam.aam_14_25,"Teja BSS(1), Balineni A(1), Sri IL(1), Mulpuri KS(2), Ganti E(1).","Bilateral cranial nerve VI palsy is a rare neuro-ophthalmological presentation  often associated with systemic or intracranial pathologies. In diabetic  patients, cranial neuropathies can occur due to immune suppression, ischemia, or  infectious complications. This case highlights the interplay of poorly  controlled type 2 diabetes mellitus (T2DM), sinusitis, and skull base  inflammation leading to bilateral lateral rectus palsy. A 56-year-old  postmenopausal woman presented with a 10-day history of headache, an 8-day  history of right-sided facial pain, and progressive binocular diplopia over 5  days. Initial evaluation revealed poorly controlled T2DM (blood glucose: 256  mg/dL) and hypertension. Neurological examination identified bilateral  esotropia, limited abduction, and confirmed bilateral cranial nerve VI palsy.  Imaging revealed bilateral ethmoidal and sphenoidal sinusitis with skull base  inflammation. The patient had a concurrent diagnosis of esophageal candidiasis.  The findings suggested diabetic predisposition to infection leading to  sinusitis-related skull base osteitis and cranial neuropathy. Cranial nerve VI  is anatomically vulnerable to ischemic and compressive injury due to its long  intracranial course and proximity to the clivus and sphenoid sinus. Chronic  hyperglycemia exacerbates susceptibility to infections and ischemia by impairing  immune responses and inducing microvascular damage. The patient was treated with  glycemic optimization, antimicrobial therapy for sinusitis, and antifungal  agents for candidiasis. Multidisciplinary care ensured systemic and local  disease control, preventing further complications. This case underscores the  importance of considering neuro-ophthalmological complications in diabetic  patients presenting with cranial nerve involvement and systemic infection. It  highlights the need for timely diagnosis and targeted management to prevent  permanent neurological deficits. Further studies are warranted to explore the  pathophysiology and optimal treatment approaches for such rare diabetic  complications.  Publisher: RésuméLa paralysie bilatérale du nerf crânien VI est une présentation  neuro-ophtalmologique rare, souvent associée à des pathologies systémiques ou  intracrâniennes. Chez les patients diabétiques, les neuropathies crâniennes  peuvent survenir en raison d’une immunosuppression, d’une ischémie ou de  complications infectieuses. Ce cas met en évidence l’interaction entre un  diabète de type 2 (DT2) mal contrôlé, une sinusite et une inflammation de la  base du crâne entraînant une paralysie bilatérale du muscle droit latéral. Une  femme ménopausée de 56 ans a consulté pour des céphalées évoluant depuis 10  jours, une douleur faciale droite depuis 8 jours et une diplopie binoculaire  progressive depuis 5 jours. L’évaluation initiale a révélé un DT2 mal contrôlé  (glycémie : 256 mg/dL) et une hypertension. L’examen neurologique a mis en  évidence une ésotropie bilatérale, une limitation de l’abduction et une  paralysie bilatérale du nerf crânien VI. L’imagerie a montré une sinusite  ethmoïdale et sphénoïdale bilatérale associée à une inflammation de la base du  crâne. Une candidose œsophagienne concomitante a également été diagnostiquée.  Ces observations suggéraient une prédisposition diabétique aux infections,  conduisant à une ostéite de la base du crâne liée à la sinusite et à une  neuropathie crânienne. Le nerf crânien VI est anatomiquement vulnérable aux  lésions ischémiques et compressives en raison de son long trajet intracrânien et  de sa proximité avec le clivus et le sinus sphénoïdal. L’hyperglycémie chronique  augmente la susceptibilité aux infections et à l’ischémie en altérant les  réponses immunitaires et en induisant des lésions microvasculaires. La patiente  a été traitée par optimisation glycémique, antibiothérapie pour la sinusite et  antifongiques pour la candidose. Une prise en charge multidisciplinaire a permis  un contrôle systémique et local de la maladie, évitant ainsi d’éventuelles  complications. Ce cas souligne l’importance d’évoquer les complications  neuro-ophtalmologiques chez les patients diabétiques présentant une atteinte des  nerfs crâniens et une infection systémique. Il met en évidence la nécessité d’un  diagnostic rapide et d’une prise en charge ciblée pour prévenir des déficits  neurologiques permanents. Des études supplémentaires sont nécessaires pour mieux  comprendre la physiopathologie et les approches thérapeutiques optimales de ces  complications rares du diabète.  La paralysie bilatérale du nerf crânien VI est une présentation  neuro-ophtalmologique rare, souvent associée à des pathologies systémiques ou  intracrâniennes. Chez les patients diabétiques, les neuropathies crâniennes  peuvent survenir en raison d’une immunosuppression, d’une ischémie ou de  complications infectieuses. Ce cas met en évidence l’interaction entre un  diabète de type 2 (DT2) mal contrôlé, une sinusite et une inflammation de la  base du crâne entraînant une paralysie bilatérale du muscle droit latéral. Une  femme ménopausée de 56 ans a consulté pour des céphalées évoluant depuis 10  jours, une douleur faciale droite depuis 8 jours et une diplopie binoculaire  progressive depuis 5 jours. L’évaluation initiale a révélé un DT2 mal contrôlé  (glycémie : 256 mg/dL) et une hypertension. L’examen neurologique a mis en  évidence une ésotropie bilatérale, une limitation de l’abduction et une  paralysie bilatérale du nerf crânien VI. L’imagerie a montré une sinusite  ethmoïdale et sphénoïdale bilatérale associée à une inflammation de la base du  crâne. Une candidose œsophagienne concomitante a également été diagnostiquée.  Ces observations suggéraient une prédisposition diabétique aux infections,  conduisant à une ostéite de la base du crâne liée à la sinusite et à une  neuropathie crânienne. Le nerf crânien VI est anatomiquement vulnérable aux  lésions ischémiques et compressives en raison de son long trajet intracrânien et  de sa proximité avec le clivus et le sinus sphénoïdal. L’hyperglycémie chronique  augmente la susceptibilité aux infections et à l’ischémie en altérant les  réponses immunitaires et en induisant des lésions microvasculaires. La patiente  a été traitée par optimisation glycémique, antibiothérapie pour la sinusite et  antifongiques pour la candidose. Une prise en charge multidisciplinaire a permis  un contrôle systémique et local de la maladie, évitant ainsi d’éventuelles  complications. Ce cas souligne l’importance d’évoquer les complications  neuro-ophtalmologiques chez les patients diabétiques présentant une atteinte des  nerfs crâniens et une infection systémique. Il met en évidence la nécessité d’un  diagnostic rapide et d’une prise en charge ciblée pour prévenir des déficits  neurologiques permanents. Des études supplémentaires sont nécessaires pour mieux  comprendre la physiopathologie et les approches thérapeutiques optimales de ces  complications rares du diabète.  Copyright © 2025 Annals of African Medicine."
40833000,10.4103/aam.aam_162_25,Gliptin-induced Pemphigus.,"This case highlights the development of gliptin-induced pemphigus in a patient  shortly after initiating gliptin therapy for diabetes. It is essential to  differentiate drug-induced pemphigus from idiopathic cases, as they can be  clinically and histopathologically indistinguishable. A detailed medical  history, including medication use, is crucial to identifying drug-induced  conditions. The time interval between initiating the suspected drug and the  onset of skin manifestations can vary widely from case to case. Improvement of  the lesions following drug cessation confirms the diagnosis of drug-induced  pemphigus.  Publisher: RésuméCe cas met en évidence le développement d’un pemphigus induit  par les gliptines chez un patient peu de temps après le début d’un traitement  par gliptine pour le diabète. Il est essentiel de différencier le pemphigus  induit par un médicament des cas idiopathiques, car ils peuvent être  cliniquement et histopathologiquement indiscernables. Une anamnèse détaillée, y  compris les traitements médicamenteux, est cruciale pour identifier les  pathologies induites par un traitement. L’intervalle de temps entre le début du  médicament suspecté et l’apparition des manifestations cutanées peut varier  considérablement d’un cas à l’autre. L’amélioration des lésions après l’arrêt du  médicament confirme le diagnostic de pemphigus induit par un traitement.  Copyright © 2025 Annals of African Medicine."
41080637,10.1155/pedi/8692152,Diabetes Insipidus as an Early Clinical Indicator of Wolfram Syndrome Type 1:  Evidence From a Symptom-Based Screening Approach.,"Objective: Wolfram Syndrome Type 1 (WS1) is a rare neurodegenerative disorder  characterized by diabetes insipidus (DI), diabetes mellitus (DM), optic atrophy  (OA), and deafness (D) due to biallelic mutations in the WFS1 gene. As the  cardinal symptoms of DI, polyuria and polydipsia, overlap with those of DM, DI  might be underdiagnosed or delayed in the early stages of WS1. In the present  study, we assessed whether DI could be an early sign of WS1 and analyzed  genotype-phenotype correlations in a group of Turkish patients with Type 1 DM.  Patients and Methods: We applied a polyuria/polydipsia questionnaire to 1278  children with Type 1 DM. Patients with suggestive symptoms of DI were further  evaluated for other clinical features of WS1 and molecular genetic analysis of  the WFS1 gene. Clinical, laboratory, and genetic characteristics of cases  identified using questionnaires were compared with a historical case series of  seven children with WS1 and previously published literature data. Results:  Eighteen patients were considered to have a diagnosis of DI, thereby being  eligible for genetic analysis of WFS1 variants. Of those, six had biallelic  variations (four missense variants, one in-frame duplication, and three  frameshift variants) in the WFS1 gene, and a diagnosis of WS1 was confirmed. The  age of admission for DM was younger in the historical cases (5.1 ± 2.0 vs.  8.7 ± 3.4; p=0.04). There was no statistically significant difference between  the ages for the diagnosis of WS1 (12.9 ± 5.0 vs. 9.6 ± 2.7; p=0.191), though  the diagnostic delay from DM onset to WS1 diagnosis was significantly shorter in  the screened group (median 1.8 vs. 6.9 years; p ≈ 0.015). Conclusion: Our  findings suggest that DI may present before OA in WS1. Enriching the diagnosis  of DI using a simple polyuria/polydipsia questionnaire may provide an earlier  diagnosis of WS1 in patients followed with Type 1 DM. Screening and early  genetic testing of these patients enhances the diagnosis, follow-up, and  management strategies of patients with WS1.  Copyright © 2025 Ozge Beyza Gundogdu Ogutlu et al. Pediatric Diabetes published  by John Wiley & Sons Ltd."
40192447,10.1093/clinchem/hvaf035,Methylglyoxal-Induced Glycation of Plasma Albumin: From Biomarker Discovery to  Clinical Use for Prediction of New-Onset Diabetes in Individuals with  Prediabetes.,"BACKGROUND: Methylglyoxal (MGO) is a potent glycating agent that contributes to  the pathogenesis of diabetes. However, MGO is unstable in plasma without  demanding sample preparation at blood collection, limiting its clinical utility  as a biomarker. We aimed to discover reliable MGO-glycated albumin (ALB)-derived  biomarkers and to assess their association with new-onset diabetes (NOD) in  people with prediabetes. METHODS: Bottom-up mass spectrometry-based proteomics was used to discover  peptide biomarkers of MGO-glycated ALB, including MGO-derived hydroimidazolone  (MGH)-ALB219-225, which proved to be biologically stable and reliable for  large-scale analyses in human plasma. After assay validation, the IT-DIAB  (Innovation Thérapeutique DIABète) prospective study, conducted in 300  individuals with impaired fasting plasma glucose (FPG) levels (110 to 125 mg/dL,  6.1 to 6.9 mmol/L), was used to assess the association between plasma  MGH-ALB219-225 and NOD, defined as FPG ≥126 mg/dL (7 mmol/L), using Kaplan-Meier  curves and Cox models. RESULTS: In total, 113 participants of the IT-DIAB study developed NOD during a  median follow-up of 5 years. There was a graded association between the baseline  plasma MGH-ALB219-225 concentration and incident NOD (log-rank P < 0.0001), in  contrast to a lack of association for plasma MGO and total or glycated ALB  (commercial kit). After adjustment for age, sex, body mass index, FPG,  hemoglobin (Hb) A1c, and ALB, the plasma levels of MGH-ALB219-225 were  associated with NOD (hazard ratio [HR] per one SD [95% CI] = 1.50 [1.26-1.78]; P  < 0.0001). CONCLUSIONS: MGH-ALB219-225 is a novel and stable peptide biomarker of  MGO-glycated ALB, whose plasma levels are positively associated with an  increased risk of NOD in individuals with prediabetes, independently of  traditional risk factors. ClinicalTrials.gov Registration Number: NCT01218061.  © Association for Diagnostics & Laboratory Medicine 2025. All rights reserved.  For commercial re-use, please contact reprints@oup.com for reprints and  translation rights for reprints. All other permissions can be obtained through  our RightsLink service via the Permissions link on the article page on our  site—for further information please contact journals.permissions@oup.com."
41769900,10.4103/aam.aam_583_25,Central Diabetes Insipidus as a Rare Cause of Polyuria.,"Central diabetes insipidus (CDI) is a rare condition characterized by arginine  vasopressin deficiency, leading to persistent polyuria and polydipsia. Although  it can present at any age, idiopathic CDI in young adults is uncommon and  diagnostically challenging. Inflammatory conditions such as  infundibuloneurohypophysitis must be considered, particularly when magnetic  resonance imaging (MRI) reveals a thickened pituitary stalk and absence of the  posterior pituitary bright spot. Early recognition and differentiation from  diabetes mellitus, nephrogenic diabetes insipidus, and primary polydipsia are  crucial for effective management. We report the case of a 20-year-old male who  presented with excessive urination and thirst for 6 weeks. Physical examination  was unremarkable, and the patient had no history of trauma or systemic illness.  Urine osmolality was markedly low, and MRI of the brain showed absence of the  posterior pituitary bright spot and thickening of the infundibulum, suggestive  of infundibuloneurohypophysitis. The patient responded well to desmopressin  therapy with symptomatic improvement, thus supporting the diagnosis of CDI. This  case highlights the importance of considering idiopathic CDI in young adults  presenting with unexplained polyuria and polydipsia.  Infundibuloneurohypophysitis should be suspected in patients with characteristic  MRI findings even in the absence of overt systemic autoimmune disease. A  methodical diagnostic approach, including hormone assays, imaging, and  therapeutic trials, can enable early diagnosis and effective long-term  management.  Publisher: RésuméLe diabète insipide central (DIC) est une affection rare  caractérisée par une carence en arginine vasopressine (AVP), entraînant une  polyurie et une polydipsie persistantes. Bien qu’il puisse se manifester à tout  âge, le DIC idiopathique chez les jeunes adultes est rare et son diagnostic est  complexe. Les affections inflammatoires telles que l’infundibulonévrohypophysite  doivent être envisagées, en particulier lorsque l’IRM révèle un épaississement  de la tige pituitaire et l’absence du signal hyperintense de l’hypophyse  postérieure. Une reconnaissance précoce et une différenciation avec le diabète  sucré, le diabète insipide néphrogénique et la polydipsie primaire sont  cruciales pour une prise en charge efficace. Nous rapportons le cas d’un homme  de 20 ans présentant une polyurie et une polydipsie depuis six semaines.  L’examen physique était sans particularité et le patient n’avait aucun  antécédent de traumatisme ou de maladie systémique. L’osmolalité urinaire était  nettement basse et l’IRM cérébrale a montré l’absence du signal hyperintense de  l’hypophyse postérieure et un épaississement de l’infundibulum, suggérant une  infundibulonévrohypophysite. Le patient a bien répondu au traitement par  desmopressine, avec une amélioration symptomatique, confirmant ainsi le  diagnostic de diabète insipide central. Ce cas souligne l’importance d’envisager  le diabète insipide central idiopathique chez les jeunes adultes présentant une  polyurie et une polydipsie inexpliquées. L’infundibulonévrohypophysite doit être  suspectée chez les patients présentant des signes caractéristiques à l’IRM, même  en l’absence de maladie auto-immune systémique manifeste. Une approche  diagnostique méthodique, incluant des dosages hormonaux, l’imagerie et des  essais thérapeutiques, permet un diagnostic précoce et une prise en charge  efficace à long terme.  Copyright © 2026 Annals of African Medicine."
40138490,10.1177/19322968251329288,Review of Patient Perspectives and Psychosocial Experiences With Automated  Insulin Delivery in Pregnancy With Type 1 Diabetes.,"Pregnancy adds unique medical and psychosocial complexity to the management of  type 1 diabetes (TID). Automated insulin delivery (AID) use in pregnancy  increasingly shows promise both in improving clinical outcomes and the patient  experience for individuals living with T1D. Survey and qualitative data on  psychosocial correlates of AID use in pregnancy demonstrate patient benefits  compared with other glucose management strategies (such as multiple daily  injections, continuous subcutaneous insulin infusion, or sensor-augmented pump  therapy). Benefits include improved patient well-being, flexibility, and  improved collaboration with health care provider teams. However, burdens have  also been identified, including technical glitches, device maintenance, device  bulk/visibility, frequent alarms, and the overwhelming quantity of available  data. This review describes the lived experiences and perspectives of pregnant  individuals with T1D using AID systems. Ongoing education and support for both  patients and providers may help to maximize the psychosocial benefits of AID use  and reduce potentially negative aspects for pregnant individuals with T1D. While  AID represents a significant opportunity for optimizing glucose management for  individuals with T1D, both patients and providers need to have realistic  expectations based on evidence of what such systems can and cannot do."
40828415,10.1080/09273948.2025.2548333,The Association of Diabetes Mellitus with Uveitis: A Real-World Data Analysis.,"PURPOSE: To evaluate the association between type 2 diabetes mellitus (T2DM) and  type 1 diabetes mellitus (T1DM) with the incidence of uveitis. METHODS: This was a retrospective cohort study utilizing the TriNetX Global  Collaborative Network. Anonymized participants were patients diagnosed with T2DM  or T1DM, including both insulin users and non-insulin users among those with  T2DM, with and without diabetic retinopathy (DR). To ensure comparability  between cohorts, we employed 1:1 propensity score matching, adjusting for  demographic variables and relevant medical conditions. RESULTS: At 1 year, the risk of uveitis was higher in patients with T2DM with or  without DR compared to the control group (adjusted hazard ratio [HR] of 6.054;  95% CI: 5.484-6.683 and 1.381; 95% CI: 1.254-1.521); this risk remained high at  5 and 10 years. In T1DM patients with retinopathy, the HR increased compared to  the control group from years 1 to 10 (HR at 1 year: 2.274; 95% CI: 1.137-4.547).  Additionally, patients with T2DM and non-proliferative diabetic retinopathy  (NPDR) had a reduced risk of uveitis compared to those with T2DM and  proliferative diabetic retinopathy (PDR) at years 1-10 (HR at 1 year: 0.339; 95%  CI: 0.302-0.380). CONCLUSION: Patients with T2DM are at a higher risk of developing uveitis  compared to healthy individuals. This risk is further increased with coexisting  DR and advancing stages of DR. T1DM patients with DR are also at an increased  risk for uveitis. These findings emphasize the critical need for vigilant  monitoring and targeted interventions to manage ocular health complications in  diabetic populations."
41267372,10.1177/15209156251390833,Monitoring Ketonemia in People with Diabetes: Preliminary Findings from  Real-World Studies.,"Diabetic ketoacidosis (DKA) is a serious and potentially life-threatening  complication of diabetes. While clinical trials and observational studies have  traditionally included DKA events as part of their safety analyses, several  studies have looked specifically at the levels of blood β-hydroxybutyrate  associated with DKA in both type 1 diabetes (T1D) and type 2 diabetes (T2D)  populations. However, in the findings from these studies, all of the reported  data on ketone levels were obtained in the presence of elevated glucose levels  or DKA symptoms, using episodic ketone testing via urine ketone test strips. In  this report, we present findings from a real-world analysis that investigated  patterns of blood ketone testing in people with diabetes using the FreeStyle  Libre Continuous Glucose Monitoring system. We also report preliminary case  studies from a study currently underway that utilizes a novel dual  glucose-ketone sensor to elucidate the glucose and ketone variations in a daily  life in people with T1D or T2D who are treated with insulin or sodium-glucose  transporter-2 inhibitors therapy."
40443148,10.53738/REVMED.2025.21.920.47234,[Early gestational diabetes mellitus : from diagnostic uncertainty to clinical  management].,"Universal screening for gestational diabetes mellitus (GDM) is recommended  between 24 and 28 weeks of pregnancy. Untreated GDM is associated with perinatal  complications for both mother and child, including an increased risk of  macrosomia, dystocia, and preeclampsia, as well as a long-term increased risk of  type 2 diabetes in the mother. When GDM is diagnosed early in pregnancy (in the  first trimester), it is associated with more frequent and severe perinatal  complications (respiratory distress, jaundice, prematurity) and an increased  long-term risk of type 2 diabetes in the mother. From a prevention and public  health perspective, it is therefore essential to detect early GDM in at-risk  populations to prevent these complications. The management of early GDM is  multidisciplinary.  Publisher: Le diabète gestationnel (DG) est dépisté de manière universelle entre  24 et 28 semaines d’aménorrhée. Il est associé à des complications périnatales  pour la mère et l’enfant, telles que la macrosomie, la dystocie des épaules et  la prééclampsie, ainsi qu’à un risque accru de diabète de type 2 chez la mère  sur le long terme. Lorsque le DG est diagnostiqué au premier trimestre, il est  associé à des complications périnatales plus fréquentes et sévères (détresse  respiratoire, ictère, prématurité) et à un risque plus élevé de diabète de type  2 chez la mère à long terme. Il est ainsi primordial, du point de vue de la  prévention et de la santé publique, de détecter un DG précoce dans les  populations à risque afin de prévenir ces complications. La prise en charge du  DG précoce est interdisciplinaire."
40773023,10.1007/s00592-025-02559-3,"Efficacy, safety, and legal considerations of do-it-yourself artificial pancreas  systems: a position statement from italian diabetes societies.","Do-It-Yourself Artificial Pancreas Systems (DIY-APS)-which combine commercially  available devices with open-source software-are increasingly used for the  management of type 1 diabetes, despite a lack of formal regulatory approval in  many jurisdictions, including in Italy. This position statement, endorsed by  Italian diabetes societies (Associazione Medici Diabetologici, Societa Italiana  di Diabetologia, and Società Italiana di Endocrinologia e Diabetologia  Pediatrica) and ""Diabete Italia"", the national patient association, addresses  the efficacy, safety, and legal implications of DIY-APS in Italy. Real-world  evidence and clinical trials demonstrate that DIY-APS improves glycemic control  and quality of life and reduce fear of hypoglycemia in users. This statement  outlines the reasons driving patient adoption of DIY-APS, including limitations  of commercial systems and the need for greater personalization. It emphasizes  the ethical responsibility of healthcare professionals to support patients using  DIY-APS while acknowledging the legal complexities surrounding their unregulated  use. The statement concludes with recommendations to enhance education for  patients and healthcare professionals and advocates for clearer regulatory  pathways to ensure patient safety and optimize care.  © 2025. Associazione Medici Diabetologi / Association of Diabetologists (AMD),  Societa Italiana di Diabetologia / Italian Society of Diabetology (SID)."
40229968,10.3803/EnM.2024.2266,The Severity of Diabetes and the Risk of Diabetic Foot Amputation: A National  Cohort Study.,"BACKGRUOUND: This study aimed to assess whether markers of diabetes severity  could serve as predictors for foot amputation risk among patients with type 2  diabetes mellitus. METHODS: We analyzed data from the nationally representative Korean National  Health Insurance System database, tracking 2,544,077 patients with type 2  diabetes mellitus who participated in routine health check-ups between 2009 and  2012, with followup extending through the end of 2018. The parameters used to  define the diabetes severity score encompassed diabetes duration, insulin usage,  the number of oral glucose-lowering medications, the presence of chronic kidney  disease, diabetic retinopathy, and cardiovascular disease. Each factor was  assigned one point, yielding a cumulative severity score ranging from 0 to 6. RESULTS: The risk of diabetic foot amputation was predominantly predicted by  insulin therapy, diabetic retinopathy, and a prolonged duration of diabetes. The  hazard ratios for foot amputation increased with the severity score as follows:  2.31 (95% confidence interval [CI], 2.15 to 2.47) for a score of 1, 4.73 (95%  CI, 4.42 to 5.07) for a score of 2, 8.86 (95% CI, 8.24 to 9.53) for a score of  3, 16.95 (95% CI, 15.60 to 18.4) for a score of 4, 23.98 (95% CI, 21.25 to  27.05) for a score of 5, and 37.87 (95% CI, 28.93 to 49.57) for a score of 6. CONCLUSION: Specific markers of advanced diabetes effectively identified  patients at an elevated risk for diabetic foot amputation."
40776526,10.33314/jnhrc.v23i01.4726,Serum Vitamin B12 Level in Children with Type 1 Diabetes.,"BACKGROUND: Type 1 Diabetes Mellitus is known to be associated with multiple  co-morbidities. Vitamin B12 deficiency is a potential co- morbidity that might  have been overlooked in these patients. The aim of this study is to evaluate the  serum level of vitamin B 12 in a well-defined population of Type 1 diabetes. METHODS: The cross sectional study carried out on 40 patients with Type 1  Diabetes Mellitus visiting endocrinology unit in Kanti children's Hospital,  Kathmandu, Nepal. Thirty healthy non diabetics were also selected. Serum  C-peptide, vitamin B12, creatinine, blood glucose level and glycosylated  hemoglobin were assessed in both groups. SPSS ver. 22 was used to analyze the  data. RESULTS: The mean serum vitamin B12 level of the diabetic group was 206.92±82.18  pmol/L. Among the population 40.0% i.e. 16 out of 40 were found to be deficient  and 37.5 % i.e. 15 out of 40 were subclinically deficient. Whereas the mean  serum vitamin B12 level of the non diabetic group was 340.71±136.02pmol/L. Out  of 30 only 2(6.7%) were deficient, 8 (26.75%) were found to be subclinically  deficient. Significant difference was noticed in the mean serum level of  vitaminB12 between these two groups. CONCLUSIONS: This study shows the presence of low serum vitamin B12 levels in  Type 1 Diabetics. The routine screening for this condition along with  confirmatory test and detail clinical examination could benefit the patients  with Type 1 diabetes."
40368319,10.1053/j.jfas.2025.05.004,Outcomes of open or closed treatment of foot fractures: A database study  comparing patients with and without diabetes.,"Treatment of ankle and foot fractures in patients with diabetes mellitus (DM) is  challenging, and complications may arise. Although much data exists on  complication rates in tibial, fibular, and malleolar fractures, there exists a  comparable lack of data on complication rates in fractures of the tarsal,  metatarsal, and phalanx bones of the foot. Therefore, we aimed to compare  post-procedural outcomes after such fractures in diabetic vs non-diabetic  patients. A commercially available de-identified database was searched using  ICD-10 codes for the open or closed surgical treatment in patients with  fractures of the calcaneus, cuboid, navicular, talus, cuneiforms, metatarsals,  and phalanges from 2010 to 2023. Patients with at least 1 year of  post-procedural follow-up were included. We then separated patients into two  groups: those with diabetes (108,603, 26.4 %) and those without diabetes  (302,464, 73.6 %). Post-procedural complications assessed including those  related to hardware when surgical treatment was pursued (reoperation, non-union,  malunion, delayed union, wound disruption, surgical site infection) and health  complications after fracture treatment (AKI, DVT, MI, pneumonia, sepsis) were  assessed at 1 year and odds ratios were used to compare rates of these  complications in diabetics vs non-diabetics for each bone. Rates of  complications after fracture treatment were found to be significantly higher in  all bones for diabetic patients compared to non-diabetic patients.  Copyright © 2025. Published by Elsevier Inc."
